id,codigo,nome,uf
5096,420040,AGUA DOCE,SC
5097,420060,AGUAS MORNAS,SC
5098,420080,ANCHIETA,SC
5099,420130,ARAQUARI,SC
5100,420165,ARVOREDO,SC
5101,420190,AURORA,SC
5102,420205,BALNEARIO BARRA DO SUL,SC
5103,420215,BELMONTE,SC
5104,420230,BIGUACU,SC
5105,420257,BOM JESUS DO OESTE,SC
5106,420280,BRACO DO NORTE,SC
5107,420300,CACADOR,SC
5108,420325,CAPAO ALTO,SC
5109,420390,CAPINZAL,SC
5110,420400,CATANDUVAS,SC
5111,420419,CHAPADAO DO LAGEADO,SC
5112,420450,CORUPA,SC
5113,420470,CUNHA PORA,SC
5114,420500,DIONISIO CERQUEIRA,SC
5115,420519,ERMO,SC
5116,420550,FRAIBURGO,SC
5117,420570,GAROPABA,SC
5118,420600,GOVERNADOR CELSO RAMOS,SC
5119,420650,GUARAMIRIM,SC
5120,420670,HERVAL D'OESTE,SC
5121,420710,ILHOTA,SC
5122,420740,IMBUIA,SC
5123,420765,IPORA DO OESTE,SC
5124,420775,IRACEMINHA,SC
5125,420810,ITAIOPOLIS,SC
5126,420860,JABORA,SC
5127,420915,JOSE BOITEUX,SC
5128,420980,LEOBERTO LEAL,SC
5129,421000,LUIZ ALVES,SC
5130,421020,MAJOR GERCINO,SC
5229,420200,BALNEARIO CAMBORIU,SC
5230,420460,CRICIUMA,SC
5378,420245,BOMBINHAS,SC
5379,420730,IMBITUBA,SC
5380,420940,LAGUNA,SC
5381,421480,RIO DO SUL,SC
5382,421620,SAO FRANCISCO DO SUL,SC
5430,421265,PESCARIA BRAVA,SC
5431,422000,BALNEARIO RINCAO,SC
5571,420890,JARAGUA DO SUL,SC
