id,codigo,nome,uf
5141,315800,SANTA MARIA DE ITABIRA,MG
5142,315820,SANTA MARIA DO SUACUI,MG
5143,315830,SANTANA DA VARGEM,MG
5144,315850,SANTANA DE PIRAPAMA,MG
5145,315870,SANTANA DO GARAMBEU,MG
5146,315880,SANTANA DO JACARE,MG
5147,315890,SANTANA DO MANHUACU,MG
5148,315920,SANTA RITA DE CALDAS,MG
5149,315935,SANTA RITA DE MINAS,MG
5150,315950,SANTA RITA DO ITUETO,MG
5151,315960,SANTA RITA DO SAPUCAI,MG
5152,316000,SANTO ANTONIO DO AVENTUREIRO,MG
5153,316010,SANTO ANTONIO DO GRAMA,MG
5154,316030,SANTO ANTONIO DO JACINTO,MG
5155,316040,SANTO ANTONIO DO MONTE,MG
5156,316050,SANTO ANTONIO DO RIO ABAIXO,MG
5157,316060,SANTO HIPOLITO,MG
5158,316070,SANTOS DUMONT,MG
5159,316095,SAO DOMINGOS DAS DORES,MG
5160,316105,SAO FELIX DE MINAS,MG
5161,316120,SAO FRANCISCO DE PAULA,MG
5162,316130,SAO FRANCISCO DE SALES,MG
5163,316150,SAO GERALDO,MG
5164,316165,SAO GERALDO DO BAIXIO,MG
5165,316170,SAO GONCALO DO ABAETE,MG
5166,316180,SAO GONCALO DO PARA,MG
5167,316190,SAO GONCALO DO RIO ABAIXO,MG
5168,316225,SAO JOAO DA LAGOA,MG
5169,316240,SAO JOAO DA PONTE,MG
5170,316245,SAO JOAO DAS MISSOES,MG
5171,316257,SAO JOAO DO MANTENINHA,MG
5172,316260,SAO JOAO DO ORIENTE,MG
5173,316280,SAO JOAO EVANGELISTA,MG
5174,316290,SAO JOAO NEPOMUCENO,MG
5175,316294,SAO JOSE DA BARRA,MG
5176,316310,SAO JOSE DA VARGINHA,MG
5177,316320,SAO JOSE DO ALEGRE,MG
5178,316330,SAO JOSE DO DIVINO,MG
5179,316360,SAO JOSE DO MANTIMENTO,MG
5180,316380,SAO MIGUEL DO ANTA,MG
5181,316390,SAO PEDRO DA UNIAO,MG
5182,316410,SAO PEDRO DO SUACUI,MG
5183,316420,SAO ROMAO,MG
5184,316440,SAO SEBASTIAO DA BELA VISTA,MG
5185,316450,SAO SEBASTIAO DO MARANHAO,MG
5186,316460,SAO SEBASTIAO DO OESTE,MG
5187,316480,SAO SEBASTIAO DO RIO PRETO,MG
5188,316490,SAO SEBASTIAO DO RIO VERDE,MG
5189,316510,SAO TOMAS DE AQUINO,MG
5190,316530,SAO VICENTE DE MINAS,MG
5191,316550,SARDOA,MG
5192,316555,SETUBINHA,MG
5193,316557,SENADOR AMARAL,MG
5194,316560,SENADOR CORTES,MG
5195,316590,SENADOR MODESTINO GONCALVES,MG
5196,316600,SENHORA DE OLIVEIRA,MG
5197,316640,SERITINGA,MG
5198,316650,SERRA AZUL DE MINAS,MG
5199,316660,SERRA DA SAUDADE,MG
5200,316670,SERRA DOS AIMORES,MG
5201,316695,SERRANOPOLIS DE MINAS,MG
5202,316710,SERRO,MG
5203,316720,SETE LAGOAS,MG
5204,316760,SIMONESIA,MG
5205,316790,TABULEIRO,MG
5206,316800,TAIOBEIRAS,MG
5335,313780,LAMBARI,MG
5336,313960,MANTENA,MG
5337,314310,MONTE CARMELO,MG
5338,314690,PAPAGAIOS,MG
5339,314800,PATOS DE MINAS,MG
5340,315180,POCOS DE CALDAS,MG
5341,315720,SANTA BARBARA,MG
5342,315970,SANTA ROSA DA SERRA,MG
5343,316370,SAO LOURENCO,MG
5397,310930,BURITIS,MG
5404,313753,LAGOA GRANDE,MG
5405,313880,LUZ,MG
5406,314130,MEDEIROS,MG
5407,314330,MONTES CLAROS,MG
5408,314650,PAINS,MG
5409,314740,PARAOPEBA,MG
5410,314930,PEDRO LEOPOLDO,MG
5411,315100,PIRANGUINHO,MG
5412,315340,PRESIDENTE OLEGARIO,MG
5413,315470,RIBEIRAO VERMELHO,MG
5414,315750,SANTA EFIGENIA DE MINAS,MG
5415,316090,SAO BRAS DO SUACUI,MG
5424,316210,SAO GOTARDO,MG
5427,313620,JOAO MONLEVADE,MG
5568,313520,JANUARIA,MG
5572,311490,CASA GRANDE,MG
5573,314050,MARTINHO CAMPOS,MG
5574,311265,CAPITAO ANDRADE,MG
5575,316900,TOCANTINS,MG
5576,315060,PIRACEMA,MG
5578,312090,CURVELO,MG
5580,310710,BOA ESPERANCA,MG
5582,311220,CAPELA NOVA,MG
5583,315910,SANTANA DOS MONTES,MG
5593,313652,JOSE GONCALVES DE MINAS,MG
5594,313660,NOVA UNIAO,MG
5595,313665,JUATUBA,MG
5596,313690,JURUAIA,MG
5597,313710,LAGAMAR,MG
5598,313720,LAGOA DA PRATA,MG
5599,313740,LAGOA DOURADA,MG
5600,313750,LAGOA FORMOSA,MG
5601,313770,LAJINHA,MG
5602,313790,LAMIM,MG
5603,313820,LAVRAS,MG
5604,313830,LEANDRO FERREIRA,MG
5605,313835,LEME DO PRADO,MG
5606,313860,LIMA DUARTE,MG
