id,codigo,nome,uf
3211,410560,CIDADE GAUCHA,PR
3212,410570,CLEVELANDIA,PR
3213,410600,CONGONHINHAS,PR
3214,410640,CORNELIO PROCOPIO,PR
3215,410645,CORONEL DOMINGOS SOARES,PR
3216,410650,CORONEL VIVIDA,PR
3217,410660,CRUZEIRO DO OESTE,PR
3218,410670,CRUZEIRO DO SUL,PR
3219,410685,CRUZMALTINA,PR
3220,410690,CURITIBA,PR
3221,410700,CURIUVA,PR
3222,410712,DIAMANTE DO SUL,PR
3223,410725,DOURADINA,PR
3224,410750,ENGENHEIRO BELTRAO,PR
3225,410752,ESPERANCA NOVA,PR
3226,410754,ESPIGAO ALTO DO IGUACU,PR
3227,410760,FAXINAL,PR
3228,410770,FENIX,PR
3229,410775,FIGUEIRA,PR
3230,410785,FLOR DA SERRA DO SUL,PR
3231,410790,FLORESTA,PR
3232,410810,FLORIDA,PR
3233,410840,FRANCISCO BELTRAO,PR
3234,410850,GENERAL CARNEIRO,PR
3758,410860,GOIOERE,PR
3759,410865,GOIOXIM,PR
3760,410880,GUAIRA,PR
3761,410895,GUAMIRANGA,PR
3762,410900,GUAPIRAMA,PR
3763,410940,GUARAPUAVA,PR
3764,410960,GUARATUBA,PR
3765,410970,IBAITI,PR
3766,410980,IBIPORA,PR
3767,411005,IGUATU,PR
3768,411007,IMBAU,PR
3769,411020,INACIO MARTINS,PR
3770,411030,INAJA,PR
3771,411050,IPIRANGA,PR
3772,411065,IRACEMA DO OESTE,PR
3773,411090,ITAGUAJE,PR
3774,411100,ITAMBARACA,PR
3775,411110,ITAMBE,PR
3776,411130,ITAUNA DO SUL,PR
3777,411155,IVATE,PR
3778,411160,IVATUBA,PR
3779,411190,JAGUAPITA,PR
3780,411200,JAGUARIAIVA,PR
3781,411210,JANDAIA DO SUL,PR
3782,411240,JAPURA,PR
3783,411250,JARDIM ALEGRE,PR
3784,411270,JATAIZINHO,PR
3785,411275,JESUITAS,PR
3786,411290,JUNDIAI DO SUL,PR
3787,411300,JUSSARA,PR
3788,411320,LAPA,PR
3789,411325,LARANJAL,PR
3790,411340,LEOPOLIS,PR
3791,411370,LONDRINA,PR
3792,411380,LUPIONOPOLIS,PR
3793,411390,MALLET,PR
5090,412740,TERRA ROXA,PR
5091,412780,TOMAZINA,PR
5092,412795,TUPASSI,PR
5093,412820,UNIAO DA VITORIA,PR
5094,412853,VENTANIA,PR
5095,412863,DOUTOR ULYSSES,PR
5374,410520,CERRO AZUL,PR
5375,410830,FOZ DO IGUACU,PR
5376,411730,ORTIGUEIRA,PR
5377,412220,RIO BRANCO DO SUL,PR
5399,410442,CANDOI,PR
5425,412720,TERRA BOA,PR
